PROM_ACT	D_EDAD	D_FINCON	PORC_DES	HIST_P	D_DURAC	TPROM4_2	MMODELO	TDEUDA	REGION_3	ADQUISI1	REST_AG1	RTIP_CTA	RESTADO	
63	168	562	0	1	3	1	1	1	2	1	1	3	0	
198	825	270	0	1	1	1	1	1	2	3	3	3	0	
231	788	307	0	3	1	1	2	2	2	3	2	3	0	
96	199	531	4	7	3	1	1	1	2	3	3	3	1	
186	733	727	0	1	3	1	1	2	2	2	1	3	0	
254	731	729	0	6	3	1	1	2	2	2	1	3	0	
17	729	1	0	1	3	3	1	1	2	2	1	3	0	
367	167	563	0	7	3	1	1	1	2	3	1	3	1	
72	712	18	1	3	3	1	1	2	2	2	1	3	0	
114	287	443	0	7	3	3	2	1	2	2	1	3	1	
37	707	23	0	1	3	1	2	1	2	2	1	3	0	
38	706	24	0	1	3	2	2	1	2	2	1	3	0	
51	681	49	0	1	3	1	2	1	2	2	1	3	0	
162	509	221	0	4	3	1	2	1	2	2	1	3	1	
66	482	248	3	5	3	3	2	2	2	2	1	1	1	
1268	141	407	0	7	2	2	2	1	2	2	1	3	1	
144	308	240	0	7	2	3	3	1	2	3	2	3	1	
660	171	559	0	7	3	1	1	1	2	2	2	3	1	
77	599	131	1	1	3	2	1	1	2	2	1	3	0	
425	169	379	0	7	2	3	2	1	2	2	2	3	1	
225	238	492	0	4	3	1	1	1	2	2	3	3	1	
16	412	318	3	4	3	3	1	1	2	2	1	3	1	
351	282	448	0	5	3	3	3	1	2	3	2	3	1	
116	150	580	0	7	3	3	2	1	2	2	1	3	1	
0	503	227	0	1	3	3	3	1	2	3	2	3	1	
42	498	50	1	1	2	2	1	2	2	2	1	3	0	
15	496	234	0	1	3	1	3	1	2	3	2	3	0	
44	375	173	2	1	2	3	2	1	2	3	3	3	1	
100	859	236	0	6	1	2	2	3	2	3	3	4	1	
59	966	129	0	3	1	2	2	3	2	3	3	4	0	
372	965	130	0	3	1	1	2	2	2	3	2	1	0	
558	936	159	0	3	1	1	2	1	2	3	2	3	0	
624	446	284	0	7	1	3	2	3	2	3	3	1	1	
124	924	171	0	5	1	1	2	2	2	3	2	1	0	
190	907	188	0	1	1	1	2	1	2	3	2	1	0	
134	902	558	0	1	3	1	2	1	2	3	3	3	0	
88	845	250	0	3	1	1	1	2	2	3	2	1	0	
217	839	256	0	1	1	2	2	1	2	3	3	1	0	
10	509	221	1	2	1	3	2	1	2	3	2	1	1	
289	766	694	0	1	3	2	2	1	2	3	2	4	0	
248	764	696	0	1	3	1	1	1	2	3	2	3	0	
252	278	452	0	7	3	3	2	3	2	3	3	3	1	
273	272	458	0	7	3	1	2	3	2	2	2	3	1	
57	756	704	0	1	3	3	2	2	2	3	3	1	1	
69	735	725	1	1	3	3	2	2	2	3	2	1	0	
93	728	2	0	1	3	1	1	1	2	3	2	1	0	
98	727	3	0	1	3	1	1	1	2	2	2	3	0	
346	725	5	0	1	3	2	1	1	2	2	2	3	0	
100	718	12	0	1	3	1	1	1	2	2	2	3	0	
0	374	356	1	1	3	3	1	1	2	3	2	3	1	
28	718	12	0	1	3	1	2	1	2	2	2	3	0	
669	152	578	0	7	3	1	1	3	2	2	2	3	1	
310	710	20	0	1	3	1	1	1	2	2	2	3	0	
154	703	27	0	1	3	1	2	1	2	2	2	3	0	
0	387	343	5	5	3	3	1	2	2	2	2	3	1	
240	209	521	0	7	3	2	3	3	2	3	2	3	1	
61	691	39	0	1	3	2	3	1	2	3	2	1	0	
129	687	43	0	1	3	1	1	1	2	3	3	3	0	
68	684	46	0	1	3	1	2	1	2	2	2	3	0	
20	667	63	0	1	1	1	2	1	2	3	1	3	1	
60	677	53	1	1	3	1	1	1	2	2	2	3	0	
258	133	597	0	7	3	1	2	1	2	2	2	3	1	
1230	131	417	0	7	2	1	2	3	2	2	2	3	1	
96	659	71	0	3	3	1	1	2	2	2	2	3	0	
257	217	331	0	7	2	3	2	3	2	2	2	3	1	
250	142	406	0	7	2	2	1	3	2	2	3	3	1	
27	623	107	1	7	3	3	3	2	2	3	2	3	0	
4	620	110	0	1	3	2	2	1	2	2	3	1	0	
210	200	530	0	4	3	3	1	2	2	2	2	3	1	
284	616	114	0	2	3	2	1	1	2	3	1	3	0	
531	225	505	0	6	3	3	1	3	2	1	1	3	1	
22	517	213	0	1	3	2	1	1	2	1	1	3	0	
253	143	405	0	7	2	3	1	3	2	2	3	1	1	
115	139	591	0	7	3	3	1	3	2	2	2	3	1	
0	566	164	0	7	3	3	3	1	2	3	2	3	1	
0	243	487	0	1	3	3	2	1	2	3	2	1	1	
24	592	138	0	1	3	1	3	1	2	3	2	3	0	
6	589	141	0	1	3	3	3	1	2	3	2	3	0	
151	584	146	0	1	3	1	2	1	2	2	3	3	0	
132	581	149	0	1	3	3	1	1	2	1	1	3	0	
9	579	151	0	1	3	3	1	1	2	1	2	3	0	
0	194	536	0	1	3	3	3	1	2	3	2	3	1	
23	575	155	0	1	3	1	1	1	2	1	1	3	0	
1426	151	579	0	7	3	3	1	3	2	2	2	3	1	
24	565	165	0	1	3	2	2	1	2	3	2	3	0	
177	559	171	0	3	3	2	1	2	2	1	1	3	0	
743	202	528	0	7	3	3	1	3	2	1	2	3	1	
98	202	346	1	6	2	2	2	3	2	2	2	3	1	
487	234	496	0	5	3	1	1	3	2	1	1	3	1	
98	553	177	0	1	3	2	1	1	2	1	3	3	0	
43	551	179	0	1	3	1	1	1	2	1	2	1	0	
341	552	178	0	6	3	1	2	1	2	1	2	3	0	
396	194	536	0	7	3	3	1	3	2	1	3	3	1	
274	214	516	0	7	3	3	1	3	2	1	3	1	1	
51	535	195	0	1	3	2	2	2	2	1	2	3	0	
168	240	490	0	5	3	1	2	3	2	1	2	3	1	
723	173	557	0	6	3	3	1	3	2	1	1	3	1	
90	528	202	0	1	3	2	1	1	2	1	2	3	0	
507	144	586	0	5	3	1	2	3	2	1	2	3	1	
148	525	205	0	7	3	3	1	3	2	1	1	3	1	
149	510	220	1	2	3	1	2	2	2	1	1	3	0	
224	218	512	0	6	3	3	1	3	2	1	1	3	1	
318	232	498	0	5	3	3	1	3	2	1	2	3	1	
33	488	242	1	2	3	2	1	1	2	3	1	1	0	
15	380	350	2	2	3	3	3	2	2	3	2	1	1	
173	204	526	0	4	3	1	2	2	2	1	3	1	1	
94	440	290	0	1	3	1	1	1	2	1	2	3	0	
368	148	582	0	5	3	1	1	3	2	1	2	3	1	
1	438	292	0	1	3	1	3	1	2	3	2	3	0	
169	343	387	0	1	3	1	1	1	2	1	2	3	1	
449	197	533	0	5	3	3	1	3	2	3	2	3	1	
255	132	598	0	4	3	1	1	3	2	1	1	3	1	
186	237	493	0	4	3	1	1	3	2	1	1	3	1	
304	225	505	0	1	3	1	1	1	2	1	2	3	1	
100	274	456	0	1	3	2	1	1	2	1	1	3	1	
254	392	338	0	1	3	1	3	1	2	1	3	3	0	
102	362	368	0	3	3	2	1	3	2	1	1	3	1	
68	226	504	0	1	3	2	1	1	2	1	1	3	1	
527	349	381	0	3	3	1	1	1	2	1	1	4	0	
103	251	479	0	3	3	2	1	3	2	1	1	3	1	
68	341	389	0	2	3	1	1	1	2	1	1	3	0	
93	321	409	0	4	3	1	1	2	2	3	3	3	0	
28	214	516	0	1	3	2	3	1	2	2	2	3	0	
111	158	572	0	1	3	1	3	1	2	2	1	3	0	
327	973	487	0	3	3	1	2	3	2	3	3	2	0	
250	175	190	0	7	1	1	2	3	2	3	2	3	1	
74	942	518	0	1	3	1	1	1	2	3	1	4	0	
443	454	276	0	7	1	3	2	3	2	3	2	3	1	
169	850	245	0	3	1	3	2	1	2	3	1	1	1	
264	448	282	0	7	3	1	1	3	2	3	2	2	1	
115	511	219	4	6	1	3	1	1	2	3	1	3	1	
1018	173	557	0	7	3	1	2	3	2	2	2	3	1	
12	725	5	0	1	3	1	1	1	2	3	2	3	0	
240	153	577	0	7	3	2	2	3	2	2	2	3	1	
13	705	25	0	1	3	1	2	1	2	2	2	3	0	
0	366	364	1	3	3	3	3	2	2	3	2	1	1	
60	685	45	0	1	3	1	2	1	2	2	2	3	1	
22	704	26	0	2	3	1	2	1	2	3	2	3	0	
97	693	37	0	1	1	1	1	1	2	3	2	3	0	
262	693	37	0	1	3	1	3	1	2	2	2	3	0	
816	153	577	0	7	3	1	2	3	2	3	2	3	1	
29	681	49	0	1	3	2	1	2	2	1	2	3	0	
302	483	65	1	2	2	1	2	3	2	2	2	3	1	
92	186	544	1	7	3	3	3	3	2	3	2	3	1	
91	250	480	0	7	3	3	3	3	2	3	2	3	1	
91	663	67	0	1	3	2	1	1	2	3	2	3	0	
1570	131	599	0	7	3	1	2	3	2	2	2	3	1	
27	659	71	0	1	3	1	2	1	2	3	2	3	0	
392	308	240	0	5	2	3	2	3	2	3	2	3	1	
531	232	498	0	6	3	3	2	3	2	2	2	3	1	
202	641	89	0	2	3	2	3	3	2	3	2	4	0	
20	641	89	0	2	3	3	1	3	2	1	2	4	0	
74	146	584	0	1	3	1	3	1	2	3	2	1	1	
526	156	392	0	6	2	1	3	1	2	3	2	3	1	
187	636	460	0	2	2	1	2	1	2	3	2	3	0	
315	147	583	1	7	3	2	2	3	2	3	2	3	1	
135	343	205	0	4	2	2	2	3	2	3	2	3	1	
2	407	323	1	1	3	2	2	1	2	2	1	3	1	
41	627	103	0	2	3	1	2	1	2	2	1	3	0	
87	201	529	0	6	3	3	2	3	2	2	2	3	1	
24	613	117	0	5	3	3	2	2	2	3	2	3	0	
17	609	121	0	1	3	1	3	1	2	3	2	3	0	
13	189	541	0	6	3	2	1	2	2	1	1	3	1	
34	600	130	0	1	3	1	1	1	2	1	1	3	0	
2	598	132	0	1	3	3	1	1	2	3	2	3	0	
24	596	134	0	1	3	1	1	1	2	1	1	3	0	
82	240	490	0	7	3	3	1	3	2	1	2	3	1	
365	464	84	0	3	2	3	2	3	2	3	2	3	1	
4	281	449	0	4	3	3	1	1	2	1	2	3	1	
2	586	144	0	1	3	3	1	1	2	3	2	3	0	
203	585	145	0	2	3	1	1	2	2	1	2	3	0	
75	585	145	0	1	3	2	1	1	2	3	2	3	0	
305	581	149	0	6	3	1	1	2	2	1	2	3	0	
18	348	382	0	5	3	3	1	1	2	1	2	3	1	
10	219	511	0	7	3	3	1	2	2	3	2	3	1	
132	281	449	0	6	3	1	1	3	2	1	2	3	1	
183	280	450	0	5	3	3	1	3	2	1	2	3	1	
40	571	159	0	1	3	2	3	1	2	3	2	3	0	
68	569	161	0	1	3	1	1	1	2	1	2	3	0	
59	205	525	0	7	3	3	1	3	2	3	2	3	1	
600	161	569	0	7	3	3	1	3	2	2	2	3	1	
121	501	229	0	1	3	2	1	1	2	3	2	1	1	
537	205	525	0	7	3	3	1	3	2	1	2	3	1	
0	140	590	0	7	3	3	1	3	2	3	2	3	1	
27	381	349	0	1	3	3	3	1	2	3	2	3	1	
77	326	404	0	5	3	3	2	2	2	3	2	3	1	
186	553	177	0	1	3	2	2	1	2	1	2	3	0	
87	551	179	0	2	3	3	1	2	2	1	2	3	0	
215	151	579	0	7	3	3	2	3	2	1	2	3	1	
61	475	255	0	2	3	2	2	3	2	3	2	3	1	
199	347	383	0	4	3	2	2	3	2	2	1	3	1	
175	257	473	0	5	3	2	3	3	2	3	2	3	1	
211	193	537	0	7	3	3	1	3	2	1	2	3	1	
4	549	181	0	1	3	2	1	1	2	1	2	3	0	
231	315	415	0	4	3	1	1	3	2	1	2	3	1	
15	544	186	0	1	3	1	1	1	2	1	2	3	0	
32	544	186	0	1	3	2	1	1	2	1	2	3	0	
90	543	187	0	1	3	1	1	1	2	1	2	1	0	
398	185	545	0	7	3	3	2	3	2	1	2	3	1	
0	181	367	0	7	2	3	1	2	2	3	2	3	1	
491	212	518	0	7	3	3	2	3	2	2	1	3	1	
81	526	204	0	1	3	1	2	1	2	1	2	3	0	
55	526	204	0	2	3	1	1	1	2	1	2	3	0	
322	158	572	0	6	3	3	3	3	2	3	2	1	1	
1249	154	394	0	6	2	3	2	3	2	2	2	3	1	
154	212	518	0	6	3	3	3	3	2	3	2	3	1	
119	495	235	0	1	3	1	1	1	2	1	2	3	0	
72	329	401	0	5	3	3	2	2	2	2	2	3	1	
153	184	546	0	5	3	1	2	3	2	1	2	3	1	
3	446	284	0	2	3	1	3	1	2	3	2	3	0	
59	434	296	0	2	3	1	2	1	2	3	2	3	0	
8	427	303	2	1	3	1	3	1	2	2	1	3	0	
105	188	542	0	5	3	1	2	3	2	2	1	3	1	
969	236	494	0	4	3	3	2	3	2	1	1	3	1	
0	141	589	0	5	3	3	1	3	2	1	2	3	1	
0	141	589	0	5	3	3	1	3	2	1	2	3	1	
0	141	589	0	5	3	3	1	3	2	1	2	3	1	
5	141	589	0	5	3	3	1	3	2	3	2	3	1	
108	403	327	0	1	3	1	2	1	2	2	1	3	0	
52	403	327	0	1	3	2	2	1	2	1	1	3	0	
0	136	594	0	5	3	3	1	3	2	1	2	3	1	
23	163	567	2	5	3	1	2	1	2	2	3	3	1	
1405	151	579	0	5	3	3	2	3	2	2	1	3	1	
449	151	579	0	5	3	1	1	3	2	1	1	3	1	
155	368	362	0	1	3	1	1	1	2	1	1	3	0	
111	270	460	0	2	3	1	1	1	2	1	1	3	1	
264	350	380	0	2	3	1	1	2	2	1	1	3	0	
0	145	585	3	5	3	3	2	1	2	2	1	3	1	
112	156	574	0	3	3	1	1	3	2	1	2	3	1	
145	322	408	0	1	3	2	2	1	2	3	2	1	0	
15	288	442	0	1	3	2	2	1	2	2	1	3	0	
0	123	607	0	3	3	1	1	2	2	1	1	1	1	
132	207	523	0	1	3	1	1	1	2	2	1	3	0	
206	200	530	0	2	3	2	3	3	2	2	1	3	0	
496	199	531	0	2	3	2	2	2	2	2	1	3	0	
1	187	543	0	5	3	1	2	3	2	3	3	4	0	
70	186	544	0	1	3	1	1	1	2	1	2	3	0	
112	175	555	0	2	3	3	3	3	2	1	1	3	0	
15	159	571	0	2	3	1	3	1	2	2	1	3	0	
54	159	571	0	1	3	2	3	2	2	2	1	3	0	
68	158	572	0	1	3	1	3	1	2	2	1	3	0	
196	151	579	0	2	3	2	3	1	2	2	1	3	0	
30	797	298	2	1	1	2	2	1	2	3	1	3	0	
151	739	721	0	1	3	1	2	1	2	2	1	3	0	
148	419	311	0	6	3	3	1	3	2	2	1	3	1	
35	382	166	1	6	2	3	2	3	2	3	1	3	1	
115	668	428	0	2	2	3	2	2	2	3	1	3	1	
1	548	182	0	1	3	3	1	1	2	1	2	3	0	
106	533	197	0	1	3	1	1	1	2	1	2	1	0	
27	175	555	0	2	3	1	3	2	2	1	1	3	0	
310	776	319	0	1	1	1	1	1	2	3	1	1	0	
32	187	543	1	7	3	2	2	3	2	2	1	3	1	
72	235	495	0	7	3	3	2	3	2	3	2	3	1	
15	229	501	0	2	3	1	1	2	2	1	1	3	0	
59	612	118	2	4	3	3	1	1	2	2	3	1	1	
115	684	46	0	1	3	1	1	1	2	2	3	1	0	
226	253	477	0	2	3	1	1	1	2	1	3	3	1	
11	405	325	1	1	3	2	1	1	2	2	1	3	0	
22	348	382	1	2	3	1	1	1	2	1	1	1	0	
11	322	408	0	1	3	3	3	1	2	1	2	3	0	
148	130	600	0	7	3	1	1	3	2	1	3	3	1	
27	688	42	3	1	1	1	1	1	2	3	2	1	1	
386	708	22	0	4	1	2	1	3	2	3	2	3	1	
187	750	345	0	3	1	3	1	3	2	3	1	3	1	
718	832	263	0	1	1	1	2	1	2	3	1	1	0	
228	339	26	0	7	1	3	1	3	2	3	2	3	1	
174	748	347	0	1	1	2	2	1	2	3	2	3	1	
155	527	203	0	7	1	2	2	3	2	3	2	3	1	
98	777	318	0	1	1	1	2	1	2	3	2	1	0	
270	287	443	0	7	3	3	1	3	2	3	2	3	1	
325	346	384	0	6	3	3	2	3	2	3	2	3	1	
424	278	452	0	7	3	3	2	3	2	3	1	1	1	
22	738	722	0	7	3	3	2	2	2	3	2	3	0	
208	197	533	0	7	3	1	2	3	2	2	1	1	1	
182	406	324	0	5	3	3	1	3	2	2	1	3	1	
122	717	13	0	3	3	1	1	1	2	3	2	1	0	
180	605	125	0	1	3	2	2	1	2	3	2	1	1	
244	712	18	0	1	3	1	2	2	2	2	2	1	0	
50	422	308	0	5	3	1	1	2	2	2	1	3	1	
105	494	236	0	1	3	2	2	1	2	3	1	1	1	
69	682	414	1	2	2	2	2	2	2	3	2	3	1	
269	297	251	0	5	2	1	2	2	2	2	2	3	1	
7	246	484	0	2	3	3	1	1	2	3	3	1	1	
167	123	607	1	7	3	2	2	3	2	3	2	3	1	
8	178	370	4	7	2	3	2	2	2	2	2	3	1	
169	266	282	0	6	2	3	2	3	2	3	2	3	1	
186	174	556	1	7	3	2	2	3	2	3	2	3	1	
777	228	502	0	6	3	3	3	3	2	3	2	3	1	
17	645	451	0	1	2	1	2	1	2	3	2	3	0	
309	621	109	0	2	3	1	3	1	2	3	2	3	0	
201	565	165	0	1	3	1	2	1	2	3	2	3	0	
251	271	459	1	1	3	2	1	1	2	1	2	1	1	
199	490	240	0	4	3	3	2	3	2	3	3	3	1	
159	210	520	0	6	3	3	1	2	2	1	2	3	1	
426	178	552	0	6	3	3	2	3	2	2	2	3	1	
30	459	271	0	1	3	1	3	1	2	3	2	3	0	
106	448	282	0	1	3	1	3	1	2	3	2	3	0	
116	379	351	0	4	3	3	3	2	2	3	2	3	1	
198	358	372	0	3	3	1	2	3	2	3	3	3	1	
213	307	423	0	1	3	1	2	1	2	2	2	1	1	
5	433	297	0	2	3	2	3	2	2	3	2	3	0	
349	388	342	0	3	3	2	3	3	2	2	2	3	0	
191	383	347	0	1	3	2	3	1	2	1	2	1	0	
223	376	354	0	1	3	1	1	1	2	3	1	3	0	
248	140	590	0	5	3	1	1	3	2	3	2	3	1	
140	296	434	0	3	3	2	1	3	2	1	1	3	1	
22	361	369	0	4	3	1	1	2	2	1	1	3	0	
39	358	372	0	2	3	1	1	2	2	1	1	3	0	
185	153	577	0	4	3	2	3	3	2	1	2	1	1	
943	143	587	0	4	3	3	1	3	2	1	1	3	1	
80	342	388	0	2	3	1	3	1	2	1	2	1	0	
223	157	573	0	4	3	1	1	3	2	1	1	3	1	
20	297	433	0	4	3	2	1	2	2	1	1	3	1	
2	333	397	0	4	3	3	1	2	2	1	2	3	0	
5	296	434	0	5	3	3	1	2	2	1	1	3	1	
305	236	494	0	4	3	3	1	3	2	1	1	3	1	
152	328	402	0	2	3	1	3	1	2	1	2	3	0	
179	320	410	0	3	3	2	1	3	2	1	1	3	0	
326	182	548	0	4	3	3	2	3	2	2	3	3	1	
298	273	457	0	1	3	1	1	3	2	2	3	1	0	
8	273	457	0	1	3	3	1	3	2	2	3	1	0	
2	273	457	0	1	3	3	1	3	2	2	3	1	0	
5	273	457	0	1	3	1	1	3	2	2	3	1	0	
60	270	460	0	4	3	1	2	2	2	2	3	3	0	
49	194	536	0	1	3	3	1	2	2	1	1	3	1	
276	162	568	0	3	3	3	1	3	2	2	1	3	1	
433	149	581	0	3	3	3	1	3	2	2	1	3	1	
63	232	498	0	1	3	2	3	2	2	2	3	3	0	
105	135	595	0	3	3	3	1	3	2	2	1	3	1	
78	224	506	0	2	3	1	1	2	2	1	3	3	0	
59	186	544	0	1	3	1	1	1	2	2	1	3	0	
71	164	566	0	2	3	1	1	1	2	2	1	3	0	
142	411	319	0	2	3	1	2	2	2	3	3	3	0	
22	506	224	0	1	3	1	2	1	2	1	1	4	0	
472	945	150	1	2	1	1	2	2	2	3	2	1	0	
58	943	152	0	1	1	1	1	1	2	3	2	3	0	
168	756	339	0	6	1	1	1	3	2	3	1	4	1	
298	578	152	0	2	1	2	1	2	2	3	2	3	1	
137	908	187	0	2	1	1	2	2	2	3	2	1	0	
333	890	205	0	1	1	1	1	1	2	3	3	3	0	
110	336	29	0	7	1	3	2	3	2	3	2	4	1	
48	853	242	2	1	1	2	3	1	2	3	2	3	0	
166	852	243	0	1	1	1	2	1	2	3	2	3	0	
368	635	95	1	4	1	2	3	1	2	3	2	4	1	
455	837	258	0	1	1	2	2	2	2	3	2	3	0	
181	823	272	0	2	1	1	3	1	2	3	2	3	0	
17	734	361	0	3	1	3	2	1	2	3	2	3	1	
115	796	299	0	5	1	1	2	2	2	3	2	3	0	
259	280	450	0	7	3	1	1	3	2	3	1	3	1	
66	762	698	0	1	3	1	2	1	2	3	2	3	0	
5	417	313	2	6	3	2	2	2	2	3	2	1	1	
67	760	700	0	1	3	2	1	1	2	3	2	3	0	
69	549	181	0	1	3	2	1	1	2	3	2	3	1	
651	462	268	0	6	3	1	2	3	2	3	2	3	1	
194	747	713	0	4	3	1	1	2	2	3	2	4	0	
261	731	729	0	4	3	2	2	1	2	3	2	1	1	
281	739	721	0	1	3	1	2	1	2	3	2	1	0	
341	741	719	0	7	3	1	2	3	2	3	2	1	1	
207	165	565	0	6	3	1	2	2	2	3	2	3	1	
704	164	566	0	7	3	3	2	3	2	3	2	1	1	
23	726	4	0	2	3	1	3	2	2	3	2	3	1	
363	720	10	2	3	3	3	1	3	2	3	2	1	0	
273	717	13	0	1	3	2	2	1	2	3	2	3	0	
77	712	18	0	1	3	1	2	1	2	3	2	3	0	
600	228	502	0	7	3	3	2	3	2	3	2	3	1	
373	514	216	0	1	3	1	2	1	2	3	2	1	1	
133	700	396	0	4	2	2	2	2	2	2	2	3	0	
253	450	280	0	3	3	1	2	3	2	2	2	1	1	
310	666	64	0	1	3	1	2	1	2	2	2	3	0	
347	376	354	0	6	3	1	3	2	2	3	2	3	1	
79	662	68	0	1	3	3	3	2	2	3	2	3	0	
684	164	384	0	7	2	1	2	3	2	3	2	3	1	
180	605	125	0	1	3	1	2	1	2	3	1	1	1	
60	159	389	1	7	2	1	2	3	2	3	1	3	1	
32	159	571	1	7	3	2	3	3	2	3	1	3	1	
197	785	675	0	2	3	2	2	1	2	3	2	3	0	
3	638	458	0	1	2	3	2	1	2	3	2	1	0	
37	634	96	0	2	3	1	3	2	2	3	2	1	0	
76	627	103	0	2	3	1	2	2	2	2	3	1	0	
178	619	111	0	1	3	2	3	2	2	3	2	4	0	
128	613	483	0	1	2	1	3	1	2	3	2	1	0	
205	192	356	0	7	2	3	3	3	2	3	2	3	1	
1	356	374	0	2	3	3	2	2	2	3	1	3	1	
4	593	137	0	1	3	3	3	1	2	3	2	3	0	
5	271	459	0	4	3	3	2	2	2	1	3	3	1	
226	570	160	0	2	3	2	1	1	2	3	2	4	0	
27	569	161	0	1	3	1	2	1	2	1	2	1	0	
25	568	162	0	1	3	1	2	1	2	3	2	3	0	
164	566	164	0	6	3	1	2	3	2	3	2	3	0	
213	561	169	0	7	3	1	2	2	2	1	3	3	0	
115	556	174	0	2	3	1	3	2	2	2	2	3	0	
117	553	177	0	1	3	3	2	1	2	3	1	1	0	
33	552	178	0	1	3	2	1	1	2	1	2	3	0	
28	552	178	0	2	3	2	1	2	2	1	2	3	0	
66	196	534	0	7	3	3	1	3	2	1	2	3	1	
106	349	381	0	5	3	2	1	3	2	1	2	3	1	
184	260	470	0	6	3	2	2	3	2	1	1	3	1	
5	551	179	2	1	3	2	1	1	2	1	2	3	0	
197	550	180	0	1	3	1	1	1	2	3	2	3	0	
545	367	363	0	4	3	1	2	3	2	1	2	3	1	
129	481	249	0	6	3	3	2	3	2	3	1	3	1	
49	350	380	0	1	3	1	2	1	2	1	2	3	1	
374	192	538	0	6	3	3	2	3	2	1	2	3	1	
70	538	192	0	1	3	1	1	1	2	1	1	3	1	
724	184	546	0	7	3	3	2	3	2	1	2	3	1	
698	177	553	0	7	3	3	1	3	2	1	2	3	1	
278	408	322	0	7	3	3	2	3	2	3	2	3	1	
0	207	341	5	7	2	3	2	1	2	3	2	3	1	
45	529	201	0	1	3	3	1	1	2	3	3	1	0	
93	525	23	0	2	2	1	3	2	2	2	2	1	0	
4	476	254	0	1	3	3	1	1	2	1	2	3	1	
359	517	213	0	1	3	1	3	1	2	3	2	3	0	
92	301	429	0	1	3	1	2	1	2	1	2	3	1	
52	514	216	0	2	3	1	3	2	2	1	1	3	0	
134	219	511	0	6	3	1	1	2	2	3	2	3	1	
145	323	407	0	4	3	1	1	3	2	1	2	3	1	
238	296	434	0	1	3	2	2	1	2	1	2	3	1	
0	239	491	0	7	3	3	1	2	2	1	2	1	1	
470	177	553	0	6	3	1	3	3	2	1	2	3	1	
1581	171	559	0	6	3	3	2	3	2	3	1	3	1	
419	490	240	0	2	3	1	2	2	2	1	2	3	0	
142	489	241	0	4	3	2	2	2	2	1	2	3	0	
333	482	248	0	1	3	2	2	2	2	1	2	3	0	
118	158	390	0	6	2	3	2	3	2	2	2	1	1	
738	158	390	0	2	2	3	1	2	2	3	2	1	1	
26	168	562	1	1	3	1	1	1	2	1	3	3	1	
0	178	552	0	5	3	3	1	2	2	1	1	3	1	
194	150	580	0	5	3	1	3	3	2	1	2	3	1	
49	343	387	0	2	3	2	1	2	2	1	2	3	0	
48	343	387	0	2	3	1	1	2	2	1	2	3	0	
94	343	387	0	2	3	1	1	2	2	1	2	3	0	
152	337	393	0	2	3	1	3	2	2	1	2	3	0	
12	333	397	0	2	3	1	1	2	2	1	2	3	0	
72	333	397	0	1	3	1	1	1	2	1	2	3	0	
112	304	426	0	1	3	1	1	1	2	1	2	3	1	
126	332	398	0	1	3	1	1	1	2	1	2	3	0	
57	332	398	0	1	3	1	3	1	2	1	2	3	0	
76	236	494	0	4	3	3	1	3	2	1	2	3	1	
88	233	497	0	4	3	3	1	3	2	1	2	3	1	
114	327	403	0	1	3	2	1	1	2	1	2	3	0	
77	198	532	0	4	3	1	1	3	2	1	1	1	1	
16	322	408	0	1	3	1	1	1	2	1	2	3	0	
119	321	409	0	3	3	2	1	2	2	1	2	3	0	
303	196	534	0	3	3	3	1	3	2	1	2	3	1	
151	195	535	0	4	3	2	1	3	2	1	1	3	1	
3	216	514	1	4	3	3	1	3	2	1	1	3	1	
81	230	500	0	3	3	1	1	2	2	2	3	3	0	
170	192	538	0	2	3	1	1	2	2	1	1	3	0	
10	183	547	1	1	3	2	1	2	2	1	1	3	0	
153	183	547	0	2	3	1	1	1	2	1	3	1	0	
174	156	574	0	1	3	2	1	2	2	2	1	3	1	
561	504	226	0	3	3	1	2	2	2	1	2	1	0	
55	502	228	0	4	3	3	2	2	2	1	2	3	0	
196	135	595	0	5	3	2	2	1	2	1	1	1	1	
397	184	546	0	6	3	1	2	3	2	1	2	3	1	
65	378	352	0	1	3	2	1	2	2	3	1	1	1	
120	558	172	0	1	3	2	1	1	2	3	2	3	0	
48	428	302	0	1	3	1	2	1	2	3	2	3	0	
85	199	531	0	5	3	1	1	3	2	1	3	3	1	
37	497	233	1	3	3	3	2	1	2	3	2	1	1	
50	219	511	0	7	3	1	2	3	2	3	2	3	1	
76	227	503	0	4	3	3	1	3	2	1	2	3	1	
332	974	486	0	6	3	1	2	2	2	3	1	2	0	
578	619	111	0	5	3	1	1	3	2	3	2	2	1	
144	972	123	0	1	1	1	1	1	2	3	1	1	0	
280	972	123	0	6	1	3	3	2	2	3	1	1	0	
75	972	123	0	4	1	3	2	2	2	3	2	3	0	
53	842	253	0	1	1	1	2	1	2	3	1	1	1	
785	967	128	0	1	1	1	2	1	2	3	2	3	0	
232	807	288	0	1	1	3	1	1	2	3	1	3	1	
1068	157	208	0	7	1	2	2	3	2	3	2	3	1	
171	951	144	0	1	1	2	1	1	2	3	2	3	0	
214	950	145	1	1	1	1	1	2	2	3	1	1	0	
25	928	167	0	1	1	1	1	1	2	3	2	1	0	
197	487	243	0	5	1	2	2	1	2	3	2	3	1	
226	690	40	0	7	1	1	2	3	2	3	1	3	1	
192	909	186	0	5	1	1	2	2	2	3	2	3	0	
129	793	302	0	5	1	3	2	2	2	3	1	3	1	
236	907	188	0	1	1	1	2	1	2	3	1	3	0	
